Site;Night_Date;Id;Positive_min;Validation;Nb_contacts;X;Y;Habitat1;Habitat2;Machine;Opérateur;Projet;start;end;diff
Jenneret - Grotte;01/09/2012;parasi;3;;3;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;20:05;22:16;2,18333333333333
Jenneret - Grotte;01/09/2012;PippiT;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;20:05;22:16;2,18333333333333
Jenneret - Grotte;01/09/2012;Rhihip;37;A. Mazurie;428;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;20:05;22:16;2,18333333333333
Jenneret - Grotte;02/06/2012;ChiroSp;11;;11;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:18;05:15;6,95
Jenneret - Grotte;02/06/2012;parasi;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:18;05:15;6,95
Jenneret - Grotte;02/06/2012;Rhihip;25;A. Mazurie;92;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:18;05:15;6,95
Jenneret - Grotte;02/07/2012;ChiroSp;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:11;04:39;6,46666666666667
Jenneret - Grotte;02/07/2012;Rhihip;16;A. Mazurie;19;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:11;04:39;6,46666666666667
Jenneret - Grotte;02/08/2012;Rhihip;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;23:00;23:00;0
Jenneret - Grotte;02/09/2012;ChiroSp;17;;23;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:50;22:16;2,43333333333333
Jenneret - Grotte;02/09/2012;Nyclei;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:50;22:16;2,43333333333333
Jenneret - Grotte;02/09/2012;parasi;17;;23;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:50;22:16;2,43333333333333
Jenneret - Grotte;02/09/2012;Pip35;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:50;22:16;2,43333333333333
Jenneret - Grotte;02/09/2012;PippiT;2;;2;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:50;22:16;2,43333333333333
Jenneret - Grotte;02/09/2012;Rhihip;55;A. Mazurie;587;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:50;22:16;2,43333333333333
Jenneret - Grotte;03/06/2012;ChiroSp;23;;55;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:55;04:46;6,85
Jenneret - Grotte;03/06/2012;Myodau;2;A. Mazurie;2;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:55;04:46;6,85
Jenneret - Grotte;03/06/2012;Myosp;6;;9;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:55;04:46;6,85
Jenneret - Grotte;03/06/2012;parasi;2;;2;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:55;04:46;6,85
Jenneret - Grotte;03/06/2012;Pip50;2;;2;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:55;04:46;6,85
Jenneret - Grotte;03/06/2012;Pipnat;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:55;04:46;6,85
Jenneret - Grotte;03/06/2012;PippiT;2;;2;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:55;04:46;6,85
Jenneret - Grotte;03/06/2012;Rhihip;18;A. Mazurie;27;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:55;04:46;6,85
Jenneret - Grotte;03/07/2012;ChiroSp;5;;5;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:18;05:33;7,25
Jenneret - Grotte;03/07/2012;parasi;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:18;05:33;7,25
Jenneret - Grotte;03/07/2012;Rhihip;7;A. Mazurie;7;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:18;05:33;7,25
Jenneret - Grotte;03/08/2012;ChiroSp;5;;7;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:09;22:15;1,1
Jenneret - Grotte;03/08/2012;Rhihip;32;A. Mazurie;359;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:09;22:15;1,1
Jenneret - Grotte;03/09/2012;ChiroSp;19;;23;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:50;22:19;2,48333333333333
Jenneret - Grotte;03/09/2012;parasi;22;;27;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:50;22:19;2,48333333333333
Jenneret - Grotte;03/09/2012;Pip50;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:50;22:19;2,48333333333333
Jenneret - Grotte;03/09/2012;Rhihip;30;A. Mazurie;379;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:50;22:19;2,48333333333333
Jenneret - Grotte;04/06/2012;ChiroSp;3;;6;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:59;00:27;2,46666666666667
Jenneret - Grotte;04/06/2012;Rhihip;7;A. Mazurie;8;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:59;00:27;2,46666666666667
Jenneret - Grotte;04/07/2012;ChiroSp;6;;12;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:23;04:09;5,76666666666667
Jenneret - Grotte;04/07/2012;Myosp;7;;9;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:23;04:09;5,76666666666667
Jenneret - Grotte;04/07/2012;Rhihip;7;A. Mazurie;8;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:23;04:09;5,76666666666667
Jenneret - Grotte;04/08/2012;PippiT;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:32;22:32;0
Jenneret - Grotte;04/09/2012;ChiroSp;20;;33;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:49;22:13;2,4
Jenneret - Grotte;04/09/2012;ENVsp;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:49;22:13;2,4
Jenneret - Grotte;04/09/2012;Nyclei;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:49;22:13;2,4
Jenneret - Grotte;04/09/2012;parasi;13;;13;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:49;22:13;2,4
Jenneret - Grotte;04/09/2012;Rhihip;46;A. Mazurie;445;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:49;22:13;2,4
Jenneret - Grotte;05/06/2012;ChiroSp;6;;10;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:14;05:09;6,91666666666667
Jenneret - Grotte;05/06/2012;Myosp;2;;2;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:14;05:09;6,91666666666667
Jenneret - Grotte;05/06/2012;Rhihip;54;A. Mazurie;111;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:14;05:09;6,91666666666667
Jenneret - Grotte;05/07/2012;ChiroSp;10;;10;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:17;05:10;6,88333333333333
Jenneret - Grotte;05/07/2012;PippiT;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:17;05:10;6,88333333333333
Jenneret - Grotte;05/07/2012;Rhihip;11;A. Mazurie;21;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:17;05:10;6,88333333333333
Jenneret - Grotte;05/08/2012;ChiroSp;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:46;23:14;1,46666666666667
Jenneret - Grotte;05/08/2012;Rhihip;7;A. Mazurie;15;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:46;23:14;1,46666666666667
Jenneret - Grotte;05/09/2012;ChiroSp;17;;20;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:46;22:16;2,5
Jenneret - Grotte;05/09/2012;parasi;17;;20;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:46;22:16;2,5
Jenneret - Grotte;05/09/2012;PippiT;5;;5;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:46;22:16;2,5
Jenneret - Grotte;05/09/2012;Rhihip;42;A. Mazurie - P. Nyssen;514;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:46;22:16;2,5
Jenneret - Grotte;06/06/2012;ChiroSp;15;;17;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:42;04:53;7,18333333333333
Jenneret - Grotte;06/06/2012;Myosp;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:42;04:53;7,18333333333333
Jenneret - Grotte;06/06/2012;parasi;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:42;04:53;7,18333333333333
Jenneret - Grotte;06/06/2012;Pip50;2;;2;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:42;04:53;7,18333333333333
Jenneret - Grotte;06/06/2012;PippiT;4;;4;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:42;04:53;7,18333333333333
Jenneret - Grotte;06/06/2012;Pippyg;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:42;04:53;7,18333333333333
Jenneret - Grotte;06/06/2012;Rhihip;25;A. Mazurie;48;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:42;04:53;7,18333333333333
Jenneret - Grotte;06/07/2012;ChiroSp;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:23;04:46;6,38333333333333
Jenneret - Grotte;06/07/2012;parasi;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:23;04:46;6,38333333333333
Jenneret - Grotte;06/07/2012;Rhihip;10;A. Mazurie;10;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:23;04:46;6,38333333333333
Jenneret - Grotte;06/08/2012;ChiroSp;22;;26;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;20:57;23:15;2,3
Jenneret - Grotte;06/08/2012;parasi;31;A. Mazurie;51;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;20:57;23:15;2,3
Jenneret - Grotte;06/08/2012;Rhihip;11;A. Mazurie;49;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;20:57;23:15;2,3
Jenneret - Grotte;06/09/2012;ChiroSp;8;;9;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:42;22:07;2,41666666666667
Jenneret - Grotte;06/09/2012;Myosp;2;;3;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:42;22:07;2,41666666666667
Jenneret - Grotte;06/09/2012;parasi;9;;9;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:42;22:07;2,41666666666667
Jenneret - Grotte;06/09/2012;PippiT;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:42;22:07;2,41666666666667
Jenneret - Grotte;06/09/2012;Rhihip;44;A. Mazurie;591;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;19:42;22:07;2,41666666666667
Jenneret - Grotte;07/07/2012;ChiroSp;3;;12;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:20;02:00;3,66666666666667
Jenneret - Grotte;07/07/2012;Myosp;3;;7;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:20;02:00;3,66666666666667
Jenneret - Grotte;07/07/2012;parasi;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:20;02:00;3,66666666666667
Jenneret - Grotte;07/07/2012;Rhihip;7;A. Mazurie;12;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:20;02:00;3,66666666666667
Jenneret - Grotte;07/08/2012;ChiroSp;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:45;22:53;1,13333333333333
Jenneret - Grotte;07/08/2012;Rhihip;1;A. Mazurie;3;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:45;22:53;1,13333333333333
Jenneret - Grotte;08/07/2012;ChiroSp;3;;4;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:20;03:57;5,61666666666667
Jenneret - Grotte;08/07/2012;Myosp;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:20;03:57;5,61666666666667
Jenneret - Grotte;08/07/2012;Rhihip;7;A. Mazurie;7;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:20;03:57;5,61666666666667
Jenneret - Grotte;08/08/2012;ChiroSp;2;;2;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:53;22:46;0,883333333333333
Jenneret - Grotte;08/08/2012;parasi;1;A. Mazurie;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:53;22:46;0,883333333333333
Jenneret - Grotte;08/08/2012;Rhihip;1;A. Mazurie;2;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:53;22:46;0,883333333333333
Jenneret - Grotte;09/06/2012;ChiroSp;2;;2;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:22;03:51;5,48333333333333
Jenneret - Grotte;09/06/2012;Rhihip;11;A. Mazurie;18;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:22;03:51;5,48333333333333
Jenneret - Grotte;09/07/2012;Rhihip;4;A. Mazurie;4;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:30;03:53;5,38333333333333
Jenneret - Grotte;09/08/2012;ChiroSp;15;;22;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:35;23:12;1,61666666666667
Jenneret - Grotte;09/08/2012;parasi;16;A. Mazurie;19;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:35;23:12;1,61666666666667
Jenneret - Grotte;09/08/2012;Rhihip;15;A. Mazurie;22;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:35;23:12;1,61666666666667
Jenneret - Grotte;10/06/2012;Rhihip;13;A. Mazurie;15;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;22:29;01:04;2,58333333333333
Jenneret - Grotte;10/08/2012;ChiroSp;2;;7;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:32;23:09;1,61666666666667
Jenneret - Grotte;10/08/2012;PippiT;2;;2;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:32;23:09;1,61666666666667
Jenneret - Grotte;10/08/2012;Rhihip;7;A. Mazurie;9;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:32;23:09;1,61666666666667
Jenneret - Grotte;11/08/2012;ChiroSp;4;;4;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:37;23:03;1,43333333333333
Jenneret - Grotte;11/08/2012;parasi;1;A. Mazurie;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:37;23:03;1,43333333333333
Jenneret - Grotte;11/08/2012;PippiT;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:37;23:03;1,43333333333333
Jenneret - Grotte;11/08/2012;Rhihip;4;A. Mazurie;5;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:37;23:03;1,43333333333333
Jenneret - Grotte;12/06/2012;ChiroSp;6;;7;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:40;05:39;7,98333333333333
Jenneret - Grotte;12/06/2012;parasi;3;;3;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:40;05:39;7,98333333333333
Jenneret - Grotte;12/06/2012;Pippyg;1;;1;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:40;05:39;7,98333333333333
Jenneret - Grotte;12/06/2012;Rhihip;68;A. Mazurie;205;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:40;05:39;7,98333333333333
Jenneret - Grotte;12/08/2012;ChiroSp;26;;35;226959;123379;Cavité - carrière, mine et grotte;Bande boisée et alignement d'arbres;SM2;H. Ghyselinck, D. Parkinson;Divers Plecotus;21:09;23:07;1,96666666666667
